uid,sid,value
2196,1787,1
1366,1787,1
1456,1788,1
629,1788,1
1333,1788,1
783,1788,1
714,1788,1
1443,1788,1
1272,1789,1
1310,1789,1
953,1789,1
507,1789,1
1309,1789,1
2245,1789,1
1867,1789,1
743,1789,1
173,1790,1
1128,1791,1
695,1791,1
629,1792,1
1784,1792,1
1053,1792,1
2383,1792,1
547,1792,1
978,1792,1
1741,1792,1
1383,1792,1
1820,1792,1
1075,1792,1
399,1792,1
297,1792,1
1671,1792,1
2346,1792,1
1332,1792,1
1579,1793,1
429,1794,1
935,1794,1
1684,1794,1
2153,1794,1
853,1794,1
1845,1794,1
1015,1795,1
1863,1795,1
283,1795,1
1061,1796,1
158,1797,1
1725,1797,1
1800,1797,1
864,1797,1
1561,1797,1
933,1797,1
497,1797,1
1895,1797,1
737,1797,1
1084,1798,1
2084,1799,1
1084,1799,1
2298,1799,1
658,1799,1
138,1799,1
217,1799,1
1232,1799,1
1933,1800,1
1844,1800,1
1842,1800,1
521,1800,1
324,1800,1
1909,1800,1
800,1800,1
522,1800,1
2220,1801,1
1121,1802,1
2292,1802,1
2011,1803,1
1006,1804,1
2213,1804,1
1222,1804,1
1027,1804,1
2134,1804,1
396,1804,1
1653,1804,1
1789,1804,1
293,1805,1
2009,1805,1
142,1805,1
1216,1805,1
90,1805,1
1617,1806,1
1844,1806,1
810,1806,1
1977,1806,1
1264,1806,1
2282,1806,1
1829,1807,1
1787,1808,1
965,1809,1
1071,1810,1
103,1810,1
919,1810,1
2348,1810,1
1844,1810,1
629,1811,1
507,1811,1
2100,1811,1
201,1811,1
448,1811,1
437,1811,1
2295,1811,1
12,1811,1
1411,1811,1
1701,1811,1
1061,1812,1
1229,1813,1
1032,1814,1
1246,1814,1
179,1814,1
1074,1814,1
2051,1814,1
924,1814,1
1462,1814,1
94,1814,1
965,1814,1
1135,1814,1
501,1814,1
2159,1815,1
1936,1816,1
1240,1816,1
357,1816,1
1706,1816,1
950,1816,1
1113,1816,1
779,1816,1
1961,1816,1
1926,1816,1
1766,1816,1
1148,1816,1
2293,1816,1
1856,1816,1
1071,1817,1
2317,1817,1
496,1818,1
37,1818,1
1335,1818,1
2100,1819,1
1933,1820,1
324,1820,1
521,1820,1
2125,1820,1
1533,1821,1
904,1821,1
358,1821,1
1242,1821,1
2284,1821,1
2220,1822,1
1816,1823,1
1071,1824,1
2369,1825,1
1604,1825,1
1446,1825,1
1395,1825,1
1265,1825,1
1948,1826,1
127,1827,1
1471,1828,1
629,1828,1
2220,1828,1
2062,1828,1
794,1828,1
600,1828,1
1644,1828,1
714,1828,1
1220,1828,1
737,1828,1
564,1828,1
1653,1829,1
2306,1829,1
1006,1829,1
127,1829,1
630,1829,1
303,1830,1
430,1830,1
437,1830,1
214,1830,1
1053,1831,1
2210,1831,1
794,1831,1
357,1831,1
2249,1831,1
630,1831,1
490,1831,1
2375,1831,1
540,1831,1
108,1832,1
650,1832,1
2011,1833,1
2174,1833,1
1919,1833,1
1010,1833,1
1053,1833,1
127,1833,1
1303,1833,1
1558,1833,1
815,1833,1
933,1833,1
257,1833,1
1047,1833,1
1704,1833,1
775,1834,1
707,1834,1
2220,1835,1
2158,1836,1
1164,1836,1
1221,1836,1
1218,1837,1
435,1837,1
1844,1837,1
1316,1837,1
419,1838,1
1061,1838,1
127,1838,1
1844,1838,1
2043,1838,1
331,1838,1
82,1838,1
701,1838,1
1061,1839,1
892,1839,1
2220,1840,1
1786,1841,1
2264,1841,1
1732,1842,1
1341,1843,1
629,1843,1
1787,1843,1
2093,1844,1
1412,1844,1
1061,1844,1
701,1844,1
2036,1844,1
2220,1845,1
127,1846,1
2220,1846,1
787,1846,1
2058,1846,1
309,1846,1
1459,1846,1
445,1846,1
838,1846,1
805,1846,1
1844,1847,1
2220,1848,1
1787,1849,1
389,1850,1
1658,1850,1
1426,1850,1
1791,1850,1
1047,1850,1
1128,1851,1
582,1851,1
357,1851,1
2375,1851,1
437,1851,1
1846,1851,1
2220,1852,1
1867,1853,1
2159,1853,1
92,1854,1
1863,1854,1
2009,1855,1
1819,1855,1
1166,1855,1
569,1855,1
2344,1855,1
435,1855,1
1743,1856,1
540,1856,1
2220,1857,1
1568,1858,1
135,1858,1
1312,1858,1
22,1858,1
547,1858,1
2383,1858,1
1303,1858,1
1844,1858,1
431,1858,1
399,1858,1
2264,1859,1
714,1859,1
685,1859,1
1924,1859,1
2178,1859,1
437,1860,1
946,1861,1
1128,1861,1
2220,1862,1
794,1863,1
2057,1863,1
540,1863,1
540,1864,1
0,1865,1
1786,1865,1
1242,1865,1
673,1865,1
139,1865,1
88,1866,1
135,1866,1
1330,1866,1
127,1867,1
948,1867,1
1787,1867,1
675,1867,1
448,1867,1
993,1867,1
1032,1868,1
521,1868,1
1335,1868,1
965,1868,1
1462,1868,1
1950,1868,1
130,1868,1
2011,1869,1
2126,1869,1
167,1869,1
2271,1869,1
1650,1869,1
155,1869,1
582,1869,1
1844,1869,1
207,1869,1
1877,1869,1
1446,1869,1
916,1869,1
121,1869,1
161,1869,1
86,1869,1
226,1870,1
920,1871,1
1171,1872,1
394,1872,1
2100,1872,1
863,1872,1
1844,1873,1
919,1873,1
1569,1873,1
127,1873,1
20,1873,1
1836,1874,1
1844,1875,1
589,1876,1
303,1876,1
2249,1876,1
755,1876,1
108,1876,1
2328,1876,1
920,1876,1
1512,1876,1
1966,1876,1
399,1876,1
2353,1876,1
244,1876,1
1952,1876,1
796,1877,1
490,1877,1
630,1877,1
896,1877,1
1456,1878,1
1609,1878,1
1933,1878,1
1777,1878,1
2328,1878,1
1312,1878,1
1725,1878,1
548,1878,1
1053,1878,1
115,1878,1
725,1878,1
1071,1879,1
80,1880,1
2220,1880,1
661,1880,1
201,1880,1
2381,1880,1
1882,1880,1
69,1880,1
606,1881,1
1896,1881,1
1844,1881,1
2085,1881,1
1985,1881,1
2020,1881,1
294,1881,1
851,1881,1
1084,1882,1
1128,1883,1
135,1884,1
88,1884,1
80,1885,1
1071,1885,1
2220,1886,1
135,1886,1
1293,1887,1
2249,1887,1
2344,1887,1
2338,1887,1
1894,1887,1
4,1887,1
1787,1887,1
2361,1887,1
1767,1887,1
1798,1887,1
201,1887,1
2159,1887,1
1357,1887,1
107,1887,1
1444,1887,1
2292,1887,1
372,1887,1
2071,1887,1
865,1887,1
1151,1887,1
2077,1887,1
1844,1888,1
456,1889,1
88,1889,1
188,1889,1
1516,1889,1
507,1889,1
1508,1889,1
2085,1889,1
2250,1889,1
2360,1889,1
1612,1889,1
544,1889,1
1844,1889,1
1071,1890,1
1844,1890,1
1787,1891,1
568,1892,1
84,1892,1
2066,1892,1
2220,1893,1
2062,1894,1
340,1894,1
2038,1894,1
458,1895,1
2264,1895,1
589,1895,1
738,1895,1
2227,1895,1
2312,1895,1
127,1895,1
226,1895,1
1483,1895,1
49,1895,1
368,1895,1
2368,1895,1
2142,1895,1
1028,1895,1
1128,1896,1
1462,1897,1
610,1898,1
905,1899,1
1071,1900,1
1844,1900,1
419,1901,1
2162,1901,1
1074,1901,1
1417,1901,1
989,1901,1
357,1901,1
1971,1901,1
1001,1901,1
760,1901,1
619,1901,1
1755,1901,1
1067,1901,1
127,1902,1
1933,1902,1
1909,1902,1
2037,1902,1
1844,1902,1
1984,1902,1
2259,1902,1
2296,1902,1
916,1902,1
1523,1903,1
204,1904,1
1053,1904,1
1128,1905,1
869,1905,1
127,1906,1
65,1906,1
1052,1906,1
201,1906,1
787,1906,1
993,1906,1
1844,1907,1
869,1907,1
1617,1908,1
196,1909,1
1844,1910,1
1787,1911,1
1074,1912,1
127,1913,1
2317,1913,1
1425,1914,1
2239,1914,1
540,1914,1
1836,1914,1
1075,1915,1
892,1915,1
2038,1915,1
1786,1915,1
2065,1915,1
127,1916,1
1844,1916,1
915,1916,1
1446,1916,1
1844,1917,1
2285,1918,1
2338,1918,1
165,1918,1
2239,1918,1
1972,1918,1
2099,1919,1
1255,1919,1
490,1919,1
630,1919,1
1658,1920,1
448,1920,1
1247,1920,1
2009,1921,1
1166,1921,1
2344,1921,1
135,1922,1
2220,1923,1
1463,1924,1
1515,1924,1
0,1924,1
1268,1924,1
2408,1924,1
1786,1924,1
260,1924,1
154,1924,1
540,1924,1
153,1924,1
1625,1924,1
1771,1925,1
610,1925,1
2038,1925,1
1936,1925,1
1240,1925,1
1112,1925,1
1117,1925,1
1606,1925,1
345,1925,1
2031,1925,1
950,1925,1
1113,1925,1
779,1925,1
1766,1925,1
1535,1925,1
861,1925,1
2293,1925,1
135,1926,1
2204,1927,1
1844,1928,1
1867,1929,1
1844,1929,1
1377,1930,1
2230,1930,1
1524,1931,1
268,1931,1
555,1931,1
1922,1931,1
1931,1931,1
1587,1931,1
356,1931,1
2397,1931,1
1844,1931,1
1498,1931,1
432,1931,1
1330,1932,1
610,1933,1
1844,1934,1
196,1935,1
1061,1935,1
2324,1935,1
68,1935,1
69,1935,1
898,1935,1
610,1936,1
127,1937,1
1933,1937,1
324,1937,1
2305,1937,1
2365,1937,1
2037,1937,1
1960,1937,1
1984,1937,1
2259,1937,1
1139,1937,1
1790,1937,1
1316,1937,1
1844,1938,1
195,1938,1
1492,1938,1
2237,1938,1
1353,1938,1
1234,1938,1
1065,1938,1
1867,1939,1
1854,1940,1
714,1940,1
920,1941,1
2421,1941,1
1836,1942,1
323,1943,1
1923,1943,1
1471,1943,1
919,1943,1
1844,1943,1
1569,1943,1
127,1943,1
1844,1944,1
1515,1945,1
1014,1945,1
127,1945,1
533,1946,1
1690,1946,1
1712,1946,1
1966,1946,1
164,1946,1
1767,1946,1
1156,1946,1
1725,1946,1
2156,1946,1
1265,1946,1
1061,1947,1
1722,1947,1
1128,1948,1
729,1948,1
540,1948,1
268,1949,1
127,1950,1
1933,1950,1
324,1950,1
1909,1950,1
2037,1950,1
714,1950,1
2296,1950,1
432,1950,1
2183,1950,1
1071,1951,1
1128,1951,1
419,1952,1
1061,1952,1
2220,1952,1
1311,1953,1
2317,1954,1
1844,1955,1
1844,1956,1
565,1956,1
1298,1957,1
1497,1957,1
92,1957,1
81,1957,1
88,1957,1
303,1957,1
409,1957,1
2227,1957,1
2294,1957,1
1958,1957,1
785,1957,1
2305,1957,1
642,1957,1
86,1957,1
482,1957,1
2085,1957,1
1515,1957,1
1522,1957,1
1775,1957,1
1844,1957,1
1753,1957,1
1867,1957,1
1540,1957,1
1977,1957,1
1444,1957,1
419,1958,1
283,1958,1
341,1958,1
2292,1958,1
1386,1958,1
1061,1959,1
341,1959,1
601,1959,1
1545,1960,1
889,1960,1
1844,1960,1
652,1961,1
2180,1961,1
963,1961,1
425,1961,1
593,1961,1
785,1961,1
229,1961,1
2075,1961,1
714,1961,1
1791,1961,1
1053,1961,1
399,1961,1
2391,1962,1
2332,1962,1
507,1962,1
2299,1962,1
2409,1962,1
419,1963,1
293,1963,1
567,1963,1
1695,1963,1
341,1963,1
989,1963,1
867,1963,1
490,1963,1
1484,1963,1
1846,1963,1
2409,1963,1
754,1963,1
1311,1964,1
1371,1964,1
1521,1964,1
1844,1965,1
1074,1966,1
1523,1966,1
1782,1966,1
2181,1966,1
2220,1967,1
1071,1968,1
1471,1969,1
892,1969,1
477,1969,1
2011,1969,1
1659,1969,1
976,1969,1
1545,1970,1
1844,1970,1
869,1970,1
610,1971,1
1844,1972,1
707,1973,1
1424,1973,1
540,1973,1
185,1973,1
230,1973,1
1933,1974,1
342,1974,1
324,1974,1
1909,1974,1
1363,1974,1
2037,1974,1
135,1975,1
1071,1976,1
521,1977,1
2011,1977,1
919,1977,1
1128,1977,1
2002,1977,1
1985,1977,1
540,1977,1
2307,1977,1
2288,1977,1
90,1977,1
754,1977,1
1867,1977,1
445,1977,1
174,1977,1
100,1977,1
1128,1978,1
1061,1979,1
1061,1980,1
1844,1981,1
1319,1982,1
2038,1982,1
1767,1982,1
1032,1983,1
2011,1983,1
521,1983,1
179,1983,1
1142,1983,1
501,1983,1
764,1983,1
2220,1984,1
629,1985,1
892,1985,1
2227,1985,1
662,1985,1
585,1985,1
1767,1985,1
1786,1985,1
1558,1985,1
1435,1985,1
1977,1985,1
297,1985,1
878,1985,1
2065,1985,1
2130,1985,1
1047,1985,1
897,1986,1
1771,1986,1
1524,1986,1
2288,1986,1
65,1986,1
1268,1986,1
2408,1986,1
1483,1986,1
201,1986,1
154,1986,1
1725,1986,1
863,1986,1
153,1986,1
2189,1986,1
1625,1986,1
848,1986,1
1971,1986,1
1844,1987,1
1844,1988,1
1583,1989,1
2261,1990,1
1275,1990,1
1090,1990,1
1945,1990,1
2091,1990,1
69,1990,1
610,1991,1
429,1992,1
610,1993,1
576,1993,1
222,1993,1
573,1993,1
547,1993,1
2103,1993,1
806,1994,1
460,1995,1
2323,1995,1
896,1995,1
1653,1996,1
1061,1996,1
1071,1997,1
1545,1997,1
253,1998,1
173,1999,1
429,1999,1
283,2000,1
1006,2001,1
1061,2002,1
540,2002,1
1844,2002,1
1387,2003,1
203,2004,1
1784,2004,1
1275,2004,1
1128,2005,1
2011,2006,1
518,2007,1
429,2008,1
1844,2009,1
681,2009,1
69,2009,1
540,2010,1
2011,2011,1
277,2011,1
621,2011,1
2155,2011,1
1062,2011,1
1844,2011,1
915,2011,1
1446,2011,1
2424,2012,1
1275,2012,1
707,2013,1
1712,2014,1
1800,2015,1
707,2015,1
1579,2015,1
1664,2015,1
445,2015,1
654,2016,1
2062,2016,1
2261,2016,1
324,2016,1
883,2016,1
1545,2016,1
357,2016,1
1993,2016,1
1598,2016,1
2223,2016,1
1787,2016,1
1961,2016,1
2085,2016,1
1985,2016,1
2175,2016,1
529,2016,1
1143,2016,1
1011,2016,1
174,2016,1
2067,2016,1
2413,2016,1
288,2016,1
403,2016,1
577,2016,1
1515,2016,1
616,2016,1
584,2016,1
1065,2016,1
1786,2017,1
829,2018,1
47,2018,1
1844,2018,1
1844,2019,1
1626,2020,1
1311,2020,1
2220,2021,1
66,2022,1
837,2023,1
1053,2023,1
1517,2023,1
958,2023,1
1844,2024,1
1844,2025,1
2148,2026,1
1446,2026,1
846,2026,1
1734,2026,1
564,2027,1
1296,2028,1
1844,2028,1
102,2029,1
1030,2029,1
836,2029,1
1377,2029,1
2196,2029,1
1725,2029,1
201,2029,1
1412,2029,1
714,2029,1
2368,2029,1
257,2029,1
1725,2030,1
1971,2030,1
887,2031,1
2100,2031,1
1471,2031,1
1644,2031,1
815,2031,1
1868,2031,1
1379,2031,1
55,2031,1
1752,2031,1
1061,2032,1
629,2033,1
370,2033,1
1787,2033,1
1867,2034,1
2159,2034,1
770,2035,1
1933,2035,1
2125,2035,1
1909,2035,1
1860,2035,1
1264,2035,1
522,2035,1
2352,2036,1
1088,2036,1
2035,2036,1
1885,2036,1
1240,2036,1
345,2036,1
717,2036,1
1446,2036,1
1926,2036,1
1028,2036,1
2302,2036,1
779,2036,1
2293,2036,1
1259,2036,1
1545,2037,1
1071,2037,1
2221,2038,1
429,2038,1
2220,2039,1
2012,2040,1
1489,2040,1
525,2040,1
429,2041,1
2221,2041,1
2134,2041,1
490,2041,1
2246,2041,1
2323,2041,1
2000,2041,1
629,2042,1
1311,2042,1
2146,2042,1
835,2042,1
1444,2042,1
1171,2042,1
794,2042,1
2173,2042,1
1985,2042,1
1984,2042,1
502,2042,1
560,2042,1
1448,2042,1
911,2042,1
648,2042,1
291,2042,1
1077,2042,1
1835,2042,1
1844,2043,1
540,2044,1
1342,2045,1
353,2045,1
1074,2045,1
2040,2046,1
65,2046,1
2427,2046,1
1844,2046,1
635,2046,1
175,2046,1
931,2047,1
1032,2048,1
127,2048,1
459,2048,1
1358,2048,1
501,2048,1
458,2048,1
1043,2048,1
1462,2048,1
648,2048,1
771,2048,1
324,2049,1
2220,2049,1
323,2050,1
1844,2050,1
2264,2051,1
1587,2051,1
413,2051,1
2220,2052,1
2220,2053,1
2220,2054,1
1128,2055,1
2321,2055,1
215,2055,1
324,2055,1
1218,2055,1
127,2055,1
1844,2055,1
1611,2056,1
1456,2056,1
629,2056,1
1892,2056,1
1333,2056,1
1767,2056,1
2249,2056,1
1961,2056,1
2028,2056,1
399,2056,1
1465,2056,1
610,2057,1
696,2058,1
1523,2058,1
1489,2058,1
2266,2058,1
785,2058,1
535,2058,1
2062,2059,1
2038,2059,1
2118,2059,1
1084,2059,1
820,2059,1
2100,2059,1
1787,2059,1
407,2060,1
1387,2060,1
589,2060,1
625,2061,1
606,2061,1
2062,2061,1
324,2061,1
1221,2061,1
919,2061,1
1128,2061,1
1844,2061,1
540,2061,1
1985,2061,1
1961,2061,1
2278,2061,1
1967,2061,1
758,2062,1
1653,2063,1
1311,2064,1
610,2065,1
2220,2066,1
788,2067,1
37,2068,1
2062,2069,1
435,2069,1
26,2070,1
1819,2070,1
507,2070,1
1247,2070,1
2246,2070,1
1844,2070,1
297,2070,1
774,2071,1
1296,2071,1
2220,2072,1
1844,2073,1
1233,2073,1
215,2073,1
1128,2073,1
2059,2073,1
127,2073,1
2220,2074,1
1333,2075,1
2230,2075,1
1767,2075,1
967,2075,1
1483,2075,1
173,2076,1
429,2076,1
37,2077,1
1985,2077,1
127,2078,1
1844,2078,1
2159,2079,1
556,2080,1
1515,2081,1
1844,2081,1
1890,2081,1
127,2081,1
1128,2081,1
610,2082,1
173,2083,1
429,2083,1
167,2084,1
1398,2084,1
562,2084,1
1698,2084,1
2134,2084,1
868,2084,1
1844,2084,1
2292,2084,1
688,2084,1
2077,2084,1
1501,2084,1
1892,2085,1
496,2086,1
787,2086,1
723,2086,1
993,2086,1
1960,2086,1
1592,2086,1
1952,2086,1
2011,2087,1
1515,2087,1
127,2087,1
1844,2087,1
1030,2088,1
142,2088,1
187,2088,1
1725,2088,1
1174,2088,1
214,2088,1
90,2088,1
714,2088,1
139,2088,1
2261,2089,1
679,2089,1
648,2089,1
1214,2089,1
69,2089,1
429,2090,1
2100,2091,1
485,2091,1
448,2091,1
1612,2091,1
435,2091,1
620,2091,1
437,2092,1
429,2093,1
1654,2093,1
2220,2094,1
2040,2095,1
1786,2095,1
1787,2095,1
1061,2096,1
920,2096,1
1413,2097,1
478,2097,1
1882,2097,1
2292,2097,1
1386,2097,1
1261,2098,1
1643,2098,1
681,2098,1
1550,2098,1
279,2098,1
1332,2098,1
214,2099,1
1160,2099,1
1471,2100,1
1844,2101,1
1253,2101,1
1603,2102,1
1512,2102,1
2294,2102,1
507,2102,1
2359,2102,1
263,2102,1
2382,2102,1
2245,2102,1
485,2102,1
1174,2102,1
448,2102,1
230,2102,1
437,2102,1
2295,2102,1
224,2102,1
445,2102,1
1575,2102,1
1653,2102,1
1403,2102,1
12,2102,1
2281,2103,1
490,2103,1
863,2103,1
394,2103,1
1456,2104,1
1512,2104,1
2156,2104,1
1831,2104,1
2239,2104,1
2354,2104,1
1319,2104,1
214,2104,1
1370,2104,1
523,2104,1
101,2105,1
2100,2105,1
1867,2105,1
540,2106,1
1844,2106,1
2189,2106,1
80,2107,1
2220,2107,1
419,2108,1
293,2108,1
630,2108,1
490,2108,1
754,2108,1
654,2109,1
2264,2110,1
1589,2110,1
610,2111,1
405,2111,1
173,2112,1
2333,2112,1
1128,2113,1
2011,2113,1
454,2113,1
303,2114,1
830,2114,1
1829,2114,1
892,2115,1
1319,2115,1
2313,2115,1
1053,2115,1
1960,2115,1
619,2115,1
2426,2115,1
80,2116,1
415,2117,1
830,2117,1
1767,2117,1
1319,2117,1
659,2117,1
2249,2117,1
1636,2117,1
1567,2117,1
1160,2117,1
37,2118,1
2117,2119,1
1719,2119,1
802,2119,1
80,2120,1
1409,2120,1
389,2120,1
179,2120,1
1600,2120,1
554,2120,1
2036,2120,1
810,2120,1
2000,2120,1
1377,2120,1
1791,2120,1
69,2120,1
1783,2121,1
1271,2121,1
1844,2121,1
1657,2121,1
1084,2122,1
66,2122,1
1311,2122,1
1511,2122,1
302,2122,1
196,2122,1
1795,2122,1
142,2122,1
1563,2122,1
802,2122,1
2209,2122,1
244,2122,1
415,2123,1
1236,2123,1
2418,2123,1
2230,2123,1
1919,2123,1
2167,2123,1
2035,2124,1
1953,2124,1
1988,2124,1
1001,2124,1
1502,2124,1
1419,2124,1
950,2124,1
1113,2124,1
1961,2124,1
779,2124,1
2293,2124,1
2220,2125,1
2313,2126,1
2383,2126,1
1221,2126,1
429,2127,1
1311,2128,1
1523,2129,1
1489,2129,1
1844,2130,1
695,2131,1
127,2132,1
1933,2132,1
324,2132,1
1909,2132,1
2037,2132,1
685,2132,1
1139,2132,1
1316,2132,1
787,2133,1
948,2133,1
1787,2133,1
675,2133,1
993,2133,1
2089,2133,1
445,2133,1
419,2134,1
521,2134,1
777,2134,1
883,2134,1
919,2134,1
1276,2134,1
1062,2134,1
2085,2134,1
2175,2134,1
1985,2134,1
1961,2134,1
519,2134,1
613,2134,1
1967,2134,1
529,2134,1
834,2134,1
1867,2134,1
445,2134,1
174,2134,1
100,2134,1
2413,2134,1
403,2134,1
221,2135,1
581,2135,1
1459,2135,1
1579,2136,1
435,2137,1
2162,2138,1
2009,2139,1
1166,2139,1
569,2139,1
2344,2139,1
763,2140,1
2011,2140,1
486,2140,1
2062,2140,1
2162,2140,1
1787,2140,1
1218,2140,1
1985,2140,1
911,2140,1
1745,2140,1
613,2140,1
754,2140,1
529,2140,1
297,2140,1
1911,2140,1
2009,2141,1
2220,2142,1
892,2143,1
135,2143,1
920,2143,1
429,2144,1
1142,2145,1
127,2145,1
341,2145,1
920,2145,1
311,2145,1
785,2145,1
647,2145,1
1960,2145,1
1502,2145,1
569,2145,1
1084,2145,1
716,2145,1
1328,2145,1
1288,2145,1
460,2145,1
61,2145,1
1023,2145,1
2276,2145,1
672,2145,1
875,2145,1
1803,2145,1
1219,2145,1
2233,2145,1
1715,2145,1
719,2145,1
5,2145,1
1280,2145,1
467,2145,1
1492,2145,1
1355,2145,1
894,2145,1
1570,2145,1
2309,2145,1
1047,2145,1
564,2145,1
1844,2146,1
419,2147,1
1261,2147,1
208,2147,1
710,2147,1
989,2147,1
1483,2147,1
1836,2147,1
2413,2147,1
1332,2147,1
2011,2148,1
84,2148,1
2155,2148,1
1587,2148,1
85,2148,1
448,2148,1
1278,2148,1
1844,2148,1
1208,2148,1
1758,2148,1
1323,2148,1
1844,2149,1
127,2149,1
1933,2149,1
2125,2149,1
324,2149,1
1363,2149,1
1139,2149,1
2259,2149,1
2126,2149,1
1467,2150,1
437,2150,1
297,2151,1
2220,2152,1
2162,2153,1
1844,2154,1
419,2155,1
196,2155,1
2417,2155,1
478,2155,1
429,2156,1
2298,2157,1
2103,2157,1
547,2157,1
957,2157,1
990,2157,1
489,2157,1
222,2157,1
71,2157,1
429,2158,1
1953,2159,1
1240,2159,1
1844,2159,1
814,2159,1
1540,2159,1
950,2159,1
1113,2159,1
1492,2159,1
1766,2159,1
779,2159,1
2293,2159,1
533,2160,1
2220,2160,1
2134,2161,1
630,2161,1
1377,2162,1
1235,2163,1
1789,2163,1
1844,2164,1
127,2165,1
167,2165,1
606,2166,1
1128,2167,1
1844,2167,1
1523,2168,1
1255,2168,1
785,2168,1
421,2168,1
1800,2169,1
155,2170,1
507,2171,1
2100,2171,1
1653,2172,1
919,2172,1
1844,2172,1
127,2172,1
1444,2173,1
142,2173,1
1844,2173,1
2382,2173,1
1080,2173,1
774,2174,1
127,2175,1
490,2175,1
349,2175,1
1235,2175,1
460,2175,1
1071,2176,1
1923,2176,1
919,2176,1
127,2176,1
1516,2177,1
913,2177,1
2305,2177,1
1612,2177,1
245,2177,1
329,2177,1
629,2178,1
919,2179,1
464,2179,1
920,2180,1
1844,2181,1
1030,2182,1
1290,2182,1
1523,2183,1
127,2183,1
2305,2183,1
610,2184,1
2011,2185,1
667,2185,1
1128,2185,1
47,2185,1
1584,2185,1
540,2185,1
519,2185,1
1760,2185,1
754,2185,1
529,2185,1
1867,2185,1
1911,2185,1
174,2185,1
100,2185,1
252,2185,1
37,2186,1
1985,2186,1
2271,2187,1
1844,2187,1
836,2188,1
946,2188,1
264,2188,1
1053,2188,1
1534,2188,1
667,2189,1
1531,2189,1
2338,2189,1
1406,2189,1
324,2189,1
1268,2189,1
2408,2189,1
883,2189,1
2275,2189,1
2085,2189,1
1985,2189,1
2175,2189,1
1074,2189,1
1377,2189,1
754,2189,1
529,2189,1
1067,2189,1
1867,2189,1
617,2189,1
174,2189,1
265,2189,1
100,2189,1
1197,2189,1
1311,2190,1
1653,2191,1
1844,2191,1
127,2191,1
610,2192,1
1084,2192,1
1268,2192,1
957,2192,1
1725,2192,1
507,2192,1
573,2192,1
489,2192,1
1383,2192,1
71,2192,1
1322,2192,1
1673,2192,1
989,2192,1
2103,2192,1
827,2192,1
547,2192,1
457,2192,1
2228,2192,1
774,2193,1
629,2193,1
1030,2193,1
460,2193,1
2118,2193,1
1783,2193,1
2075,2193,1
958,2193,1
1787,2193,1
448,2193,1
1435,2193,1
1053,2193,1
1543,2193,1
2282,2193,1
2130,2193,1
1061,2194,1
2285,2195,1
2239,2195,1
449,2195,1
233,2195,1
521,2196,1
1933,2196,1
1597,2196,1
1909,2196,1
1415,2196,1
448,2196,1
1984,2196,1
2259,2196,1
1139,2196,1
916,2196,1
1860,2196,1
1264,2196,1
1786,2197,1
80,2198,1
2038,2199,1
2220,2200,1
1061,2201,1
68,2201,1
1725,2201,1
2009,2202,1
569,2202,1
1116,2203,1
495,2203,1
2301,2203,1
1512,2203,1
1305,2203,1
1949,2203,1
1767,2203,1
1001,2203,1
340,2203,1
1053,2203,1
714,2203,1
1074,2203,1
2145,2203,1
1880,2203,1
1033,2203,1
2011,2204,1
1444,2204,1
1683,2204,1
1611,2205,1
1496,2205,1
1933,2205,1
1053,2205,1
435,2205,1
1523,2206,1
1844,2207,1
1061,2208,1
601,2208,1
1131,2209,1
1806,2209,1
1725,2209,1
49,2209,1
1074,2209,1
1221,2209,1
2009,2210,1
569,2210,1
770,2211,1
2114,2212,1
427,2212,1
2294,2212,1
364,2212,1
1496,2212,1
714,2212,1
1719,2212,1
1648,2212,1
1465,2212,1
1844,2213,1
1874,2213,1
1863,2214,1
889,2215,1
2292,2216,1
127,2217,1
437,2217,1
1594,2217,1
2000,2217,1
526,2218,1
1306,2218,1
1053,2219,1
1496,2219,1
1725,2219,1
1483,2219,1
173,2220,1
479,2220,1
931,2221,1
2313,2221,1
303,2222,1
2336,2222,1
1154,2222,1
429,2223,1
127,2224,1
437,2224,1
69,2224,1
957,2225,1
1243,2226,1
1218,2226,1
1787,2226,1
196,2227,1
521,2227,1
777,2227,1
324,2227,1
190,2227,1
2201,2227,1
1250,2227,1
1062,2227,1
127,2227,1
1985,2227,1
2085,2227,1
294,2227,1
1364,2227,1
1745,2227,1
1110,2227,1
607,2227,1
1911,2227,1
303,2228,1
1853,2228,1
208,2228,1
45,2228,1
1521,2228,1
368,2228,1
